student_id,degree,institution_tier,gpa,target_career_id,career_skill_match_pct,total_skills_count,avg_skill_proficiency,core_cs_score,projects_count,avg_project_complexity,certifications_count,assessments_passed_pct,weekly_study_hours,learning_velocity_index,readiness_score,is_job_ready
STU_02572,B.Tech Information Technology,2,8.41,CR006,79.37,18,3.52,69.4,4,4.2,4,88.1,16.6,1.75,79.36,1
STU_02573,BCA / MCA,2,8.38,CR007,27.11,7,1.0,37.1,1,1.3,1,40.2,4.2,0.96,25.8,0
STU_02574,B.Tech Electronics,3,8.19,CR005,51.84,3,2.36,39.1,2,1.9,1,42.4,9.9,0.97,48.01,0
STU_02575,BCA / MCA,2,6.45,CR006,91.97,21,5.0,97.9,5,4.9,5,89.1,19.4,1.78,95.56,1
STU_02576,B.Tech Information Technology,2,7.27,CR006,64.55,11,2.38,54.5,3,3.0,3,74.7,14.8,1.29,65.72,0
STU_02577,BCA / MCA,1,8.12,CR001,83.86,14,2.57,48.3,4,3.3,1,69.1,15.1,1.05,69.87,0
STU_02578,M.S. Computer Science,2,7.84,CR003,83.44,20,3.75,66.1,4,4.1,3,82.3,19.1,1.66,78.84,1
STU_02579,BCA / MCA,2,5.97,CR007,87.59,17,3.69,77.4,3,4.1,2,83.2,19.0,1.79,81.36,1
STU_02580,M.S. Computer Science,1,7.05,CR009,80.2,20,3.48,69.8,4,4.0,3,84.6,25.0,1.56,82.23,1
STU_02581,BCA / MCA,3,7.56,CR006,61.36,11,2.52,57.9,3,3.3,3,72.5,11.6,1.15,62.12,0
STU_02582,B.S. Data Science,2,7.83,CR007,76.95,15,3.09,60.6,3,2.8,1,59.6,13.5,1.34,70.54,0
STU_02583,M.S. Computer Science,2,9.14,CR007,89.19,19,3.95,83.7,3,3.8,3,83.0,21.2,1.31,85.41,1
STU_02584,BCA / MCA,2,7.25,CR003,86.03,19,3.81,80.4,4,4.1,2,75.3,24.2,1.47,82.31,1
STU_02585,M.S. Computer Science,3,7.39,CR008,46.82,11,2.02,35.5,0,2.3,1,24.7,8.1,0.98,36.55,0
STU_02586,B.Tech Information Technology,3,7.23,CR005,85.55,16,4.1,70.3,3,4.3,3,86.0,18.1,1.36,78.18,1
STU_02587,B.Tech Computer Science,1,6.89,CR005,30.95,8,1.76,32.2,0,2.2,0,27.6,9.1,0.71,26.11,0
STU_02588,B.Tech Computer Science,2,7.26,CR002,78.3,7,2.92,59.4,3,3.6,3,59.8,13.4,1.17,71.75,0
STU_02589,B.Tech Electronics,1,8.86,CR010,68.58,12,2.97,70.4,3,3.1,2,69.7,17.4,1.37,69.23,0
STU_02590,B.Tech Information Technology,2,7.79,CR010,57.3,14,2.55,55.6,3,2.7,3,59.5,10.7,1.09,54.44,0
STU_02591,M.S. Computer Science,2,6.42,CR008,99.97,25,4.7,94.7,8,4.9,5,95.1,31.9,1.89,99.5,1
STU_02592,B.S. Data Science,1,8.39,CR008,89.63,19,3.88,73.4,6,3.9,2,87.9,16.4,1.42,86.51,1
STU_02593,B.Tech Electronics,2,6.42,CR010,90.15,19,4.15,80.7,6,4.2,2,81.0,20.0,1.77,87.22,1
STU_02594,B.Tech Electronics,1,6.16,CR008,93.38,13,4.05,87.2,3,4.1,5,77.2,18.3,1.53,90.0,1
STU_02595,B.S. Data Science,2,7.38,CR002,43.36,8,1.71,40.5,2,1.5,0,25.0,5.7,0.65,35.95,0
STU_02596,B.Tech Electronics,2,8.32,CR006,42.05,11,2.02,50.3,1,2.4,0,48.5,8.7,0.89,41.85,0
STU_02597,B.S. Data Science,2,8.79,CR008,29.5,5,1.0,19.5,1,1.4,0,48.0,9.8,0.8,27.44,0
STU_02598,B.Tech Computer Science,2,8.3,CR010,91.21,26,4.08,85.5,3,4.5,5,86.1,21.5,1.33,90.22,1
STU_02599,B.Tech Computer Science,2,5.57,CR008,77.37,9,2.73,57.0,4,2.8,2,53.4,13.4,1.19,63.52,0
STU_02600,M.S. Computer Science,2,9.78,CR001,86.53,17,3.15,60.6,2,2.6,3,74.0,10.1,1.37,73.66,0
STU_02601,M.S. Computer Science,2,6.76,CR008,81.49,15,3.36,63.1,2,3.6,1,66.4,9.8,1.31,70.0,0
STU_02602,B.S. Data Science,2,8.17,CR007,36.73,11,1.65,30.0,0,2.1,0,33.1,9.9,0.82,32.05,0
STU_02603,B.Tech Information Technology,2,9.21,CR004,37.01,8,1.66,36.0,2,1.8,0,35.2,8.7,0.86,32.41,0
STU_02604,B.Tech Electronics,1,7.16,CR003,44.33,12,2.11,40.6,2,1.1,1,20.7,5.4,0.87,38.14,0
STU_02605,B.Tech Information Technology,3,7.88,CR002,47.12,8,2.13,35.6,0,2.0,0,44.9,4.1,0.7,33.01,0
STU_02606,BCA / MCA,3,7.45,CR010,62.72,10,2.92,50.9,3,3.5,2,68.8,11.9,1.19,59.03,0
STU_02607,B.S. Data Science,3,9.54,CR007,55.22,8,2.01,47.7,2,2.5,1,38.4,7.9,0.75,48.47,0
STU_02608,BCA / MCA,2,7.43,CR007,59.33,18,2.56,45.4,3,3.2,2,68.3,8.5,1.24,58.4,0
STU_02609,M.S. Computer Science,3,6.69,CR002,50.09,11,1.84,26.1,1,1.5,1,32.9,4.7,0.61,32.18,0
STU_02610,B.Tech Electronics,2,9.95,CR004,91.26,20,3.9,80.2,6,4.9,3,88.2,20.4,1.89,88.23,1
STU_02611,B.Tech Computer Science,1,6.32,CR010,26.23,8,1.3,19.4,0,1.7,1,32.3,7.6,0.98,27.2,0
STU_02612,BCA / MCA,3,7.71,CR006,65.54,14,3.35,58.9,3,3.0,1,51.6,14.8,1.31,60.63,0
STU_02613,BCA / MCA,1,10.0,CR007,34.55,5,1.0,33.3,0,1.6,0,30.1,4.7,0.63,24.93,0
STU_02614,B.Tech Information Technology,1,9.03,CR003,84.17,16,3.19,70.3,6,4.4,2,89.1,18.3,1.61,85.0,1
STU_02615,B.S. Data Science,1,7.37,CR001,44.54,11,1.52,16.4,2,2.3,1,45.1,9.9,0.81,39.68,0
STU_02616,M.S. Computer Science,2,9.0,CR005,80.65,19,3.66,79.9,4,4.2,4,84.4,23.8,1.42,81.28,1
STU_02617,B.Tech Information Technology,3,7.63,CR004,43.26,13,1.95,37.4,1,2.3,1,40.8,5.9,0.88,34.53,0
STU_02618,B.Tech Electronics,2,9.53,CR003,62.57,16,2.89,50.3,4,3.5,3,67.8,15.5,1.33,60.55,0
STU_02619,M.S. Computer Science,3,6.76,CR002,51.7,10,1.91,42.5,0,1.1,0,42.5,5.1,0.79,38.79,0
STU_02620,B.Tech Computer Science,2,8.92,CR002,63.63,15,2.35,44.6,2,3.6,3,53.1,17.2,1.09,65.23,0
STU_02621,B.Tech Electronics,3,6.47,CR006,94.62,25,4.46,98.0,7,4.9,6,92.0,20.5,1.75,96.48,1
STU_02622,B.Tech Computer Science,3,6.99,CR001,91.56,13,3.36,58.7,6,4.5,2,75.9,24.5,1.58,83.93,1
STU_02623,B.Tech Information Technology,2,7.57,CR006,73.0,15,3.05,59.8,4,3.0,1,63.1,16.7,1.02,71.01,0
STU_02624,BCA / MCA,3,7.55,CR008,81.71,14,3.13,63.0,4,3.1,2,68.3,9.9,1.19,70.26,0
STU_02625,BCA / MCA,3,7.7,CR003,48.37,10,1.63,40.2,2,2.4,1,27.5,5.8,0.83,41.97,0
STU_02626,B.Tech Electronics,3,7.28,CR007,70.0,8,2.62,55.1,3,2.5,1,50.3,13.8,1.13,62.38,0
STU_02627,M.S. Computer Science,1,8.27,CR003,84.15,21,3.89,75.3,3,4.5,4,83.9,19.6,1.72,81.4,1
STU_02628,B.S. Data Science,2,8.78,CR008,93.61,22,4.27,77.7,5,3.9,4,88.8,23.9,1.47,87.58,1
STU_02629,M.S. Computer Science,2,8.5,CR005,86.05,16,3.74,74.6,6,4.1,5,78.6,15.5,1.66,88.79,1
STU_02630,B.Tech Electronics,3,8.6,CR010,89.25,17,3.63,79.3,4,3.8,5,77.1,17.4,1.39,88.5,1
STU_02631,B.S. Data Science,1,9.32,CR008,100.0,16,5.0,93.1,5,4.9,5,90.7,30.3,2.15,95.47,1
STU_02632,BCA / MCA,2,7.59,CR005,88.32,18,4.06,71.4,4,3.8,4,79.5,24.0,1.35,83.79,1
STU_02633,B.S. Data Science,3,6.72,CR010,24.22,4,1.47,26.4,1,1.3,0,25.0,8.6,0.67,24.5,0
STU_02634,B.S. Data Science,2,7.34,CR007,78.66,18,2.96,53.3,4,2.8,2,72.6,13.4,1.03,72.99,0
STU_02635,BCA / MCA,2,7.64,CR010,76.21,15,3.36,71.6,4,4.4,4,82.7,24.3,1.68,85.67,1
STU_02636,B.Tech Information Technology,2,5.0,CR006,88.45,21,4.07,81.2,5,4.1,3,89.2,17.7,1.75,84.84,1
STU_02637,B.Tech Electronics,2,6.7,CR003,34.66,8,1.52,29.5,2,1.6,1,45.9,5.3,0.67,34.11,0
STU_02638,BCA / MCA,2,8.08,CR010,89.46,19,3.95,84.7,5,4.1,3,81.4,21.2,1.43,88.95,1
STU_02639,BCA / MCA,3,9.03,CR006,20.25,6,1.09,27.4,1,1.9,1,23.5,6.9,0.79,24.57,0
STU_02640,M.S. Computer Science,2,8.68,CR006,49.29,12,1.75,41.0,2,2.4,0,30.1,7.8,0.87,39.37,0
STU_02641,B.S. Data Science,1,7.48,CR007,89.07,17,3.75,81.2,6,4.5,2,86.5,18.0,1.59,83.49,1
STU_02642,B.Tech Computer Science,1,6.23,CR005,92.8,21,4.62,100.0,8,4.4,5,90.0,26.7,1.98,94.05,1
STU_02643,M.S. Computer Science,2,9.41,CR004,64.97,12,2.15,48.9,3,3.3,3,72.1,8.7,1.28,62.4,0
STU_02644,B.Tech Electronics,2,9.12,CR008,66.51,12,2.92,55.4,3,2.7,1,73.4,12.0,1.34,56.65,0
STU_02645,B.Tech Information Technology,1,8.48,CR006,80.79,17,3.6,70.3,3,4.1,2,77.7,15.6,1.54,76.72,1
STU_02646,B.Tech Computer Science,2,8.36,CR009,66.02,12,2.62,49.9,2,2.9,1,63.1,15.5,1.2,58.96,0
STU_02647,BCA / MCA,2,6.93,CR004,47.9,8,1.94,38.3,2,1.3,0,24.5,4.3,0.66,35.05,0
STU_02648,B.Tech Computer Science,1,6.38,CR010,88.66,16,4.31,91.0,5,4.1,5,84.5,19.9,1.43,89.59,1
STU_02649,B.Tech Information Technology,2,8.46,CR010,68.04,17,2.95,59.3,3,3.5,3,58.6,13.6,1.18,67.01,0
STU_02650,B.S. Data Science,3,8.66,CR003,34.59,8,1.46,35.8,2,2.3,1,20.5,7.0,0.97,34.41,0
STU_02651,B.Tech Information Technology,1,8.98,CR007,31.37,7,1.03,28.2,2,1.0,0,35.9,4.8,0.77,24.9,0
STU_02652,B.Tech Information Technology,1,7.46,CR010,97.0,26,5.0,92.9,7,4.6,6,96.9,22.6,1.71,96.16,1
STU_02653,B.Tech Computer Science,1,8.76,CR007,40.3,10,1.83,34.3,1,1.3,0,27.9,7.7,0.85,32.33,0
STU_02654,B.Tech Information Technology,3,8.55,CR005,23.9,2,1.24,33.3,0,1.0,1,47.5,8.2,0.92,28.13,0
STU_02655,B.Tech Electronics,2,7.32,CR010,78.2,17,3.61,70.3,6,3.8,3,83.2,23.6,1.75,83.78,1
STU_02656,B.Tech Information Technology,1,7.65,CR002,80.08,18,3.28,58.2,3,3.8,2,64.8,16.1,1.33,65.94,0
STU_02657,B.Tech Information Technology,3,8.62,CR007,88.62,13,3.64,78.2,6,3.8,2,89.3,19.5,1.65,89.84,1
STU_02658,M.S. Computer Science,3,8.32,CR004,93.8,18,4.23,87.0,6,4.5,5,81.6,15.4,1.76,92.12,1
STU_02659,M.S. Computer Science,2,9.01,CR001,78.82,14,3.14,57.3,4,3.7,2,74.0,8.7,1.0,67.21,0
STU_02660,B.Tech Electronics,2,7.75,CR006,50.28,17,1.97,41.3,0,1.2,1,47.4,6.6,0.97,33.88,0
STU_02661,B.Tech Information Technology,3,8.52,CR004,48.99,6,1.91,35.0,1,2.5,1,22.1,8.4,0.75,37.82,0
STU_02662,B.S. Data Science,2,6.69,CR005,77.62,13,3.81,81.5,6,4.4,5,80.2,16.3,1.35,83.04,1
STU_02663,B.Tech Computer Science,2,7.45,CR010,33.29,13,1.3,28.3,2,1.1,0,47.8,8.8,0.99,34.56,0
STU_02664,B.Tech Electronics,3,8.82,CR001,77.21,8,2.97,51.1,3,2.8,2,63.0,9.2,1.11,62.01,0
STU_02665,B.Tech Electronics,1,6.72,CR007,81.39,17,3.44,65.1,6,4.3,2,83.5,19.1,1.34,80.72,1
STU_02666,B.Tech Electronics,2,8.18,CR004,63.21,8,2.69,53.0,3,3.5,2,61.8,16.9,1.1,63.08,0
STU_02667,B.Tech Information Technology,1,7.1,CR010,61.75,16,2.76,53.6,4,3.4,3,53.6,13.2,1.34,66.02,0
STU_02668,B.Tech Information Technology,3,7.89,CR007,65.78,10,2.66,53.4,2,2.8,1,63.2,8.2,1.24,54.95,0
STU_02669,BCA / MCA,3,9.49,CR002,76.51,17,3.19,69.9,4,3.6,1,53.5,15.9,1.27,68.54,0
STU_02670,B.S. Data Science,1,7.13,CR005,58.2,11,2.68,54.1,3,3.4,1,54.2,11.2,1.03,57.73,0
STU_02671,B.Tech Electronics,2,7.65,CR003,41.74,12,1.27,34.6,1,2.2,0,26.4,5.3,0.9,33.59,0
STU_02672,M.S. Computer Science,1,8.2,CR002,69.5,12,2.64,53.3,4,3.6,3,57.8,10.8,1.34,66.33,0
STU_02673,BCA / MCA,1,7.86,CR009,59.15,11,2.52,52.2,3,2.6,1,66.6,11.3,1.17,54.53,0
STU_02674,B.Tech Information Technology,1,8.69,CR004,54.52,8,2.33,40.8,2,3.3,1,73.5,12.6,1.17,50.43,0
STU_02675,B.Tech Computer Science,2,8.32,CR003,76.62,18,3.2,55.7,3,3.5,3,63.3,9.7,1.35,71.72,0
STU_02676,B.S. Data Science,3,8.43,CR003,73.44,10,2.86,59.6,2,3.0,1,60.6,14.5,1.07,60.35,0
STU_02677,B.Tech Computer Science,2,8.33,CR003,90.98,18,3.72,73.4,3,4.4,2,77.5,19.8,1.59,83.5,1
STU_02678,B.Tech Electronics,1,7.98,CR001,78.56,14,2.81,54.1,2,2.5,1,54.4,17.1,1.08,66.76,0
STU_02679,M.S. Computer Science,3,6.89,CR010,72.93,15,3.25,68.5,6,4.4,3,87.6,18.7,1.74,79.46,1
STU_02680,B.Tech Electronics,1,9.7,CR002,95.08,24,4.16,82.5,4,4.1,2,78.4,21.2,1.8,88.91,1
STU_02681,B.Tech Computer Science,3,6.41,CR003,30.45,2,1.15,25.1,1,1.8,1,23.3,6.4,0.77,30.93,0
STU_02682,BCA / MCA,3,7.58,CR009,67.21,18,2.56,58.3,3,3.2,3,61.2,16.6,1.03,66.38,0
STU_02683,B.Tech Electronics,3,7.34,CR009,72.26,17,2.79,55.8,4,3.4,3,66.9,9.5,1.13,64.62,0
STU_02684,BCA / MCA,3,7.29,CR007,90.51,16,3.94,78.6,6,4.3,3,79.1,15.1,1.31,84.34,1
STU_02685,M.S. Computer Science,3,7.87,CR003,92.25,19,4.18,83.3,4,4.3,2,76.6,24.4,1.34,86.55,1
STU_02686,M.S. Computer Science,3,9.11,CR005,43.16,17,1.99,49.0,1,1.8,1,32.9,9.8,0.91,42.2,0
STU_02687,B.Tech Electronics,2,7.92,CR001,88.31,18,2.63,54.0,2,3.3,1,53.9,17.6,1.25,73.17,0
STU_02688,B.Tech Information Technology,2,6.43,CR003,80.27,19,3.6,64.8,4,2.8,3,61.4,12.9,1.29,73.02,0
STU_02689,B.Tech Information Technology,2,7.09,CR005,58.32,7,2.79,43.9,2,3.4,1,62.4,13.0,1.14,56.63,0
STU_02690,B.Tech Information Technology,3,8.69,CR005,74.39,20,3.43,61.9,3,2.7,3,52.1,15.9,1.17,71.1,0
STU_02691,B.Tech Electronics,2,6.44,CR004,79.43,14,3.27,64.0,3,3.7,1,54.5,11.6,1.3,69.33,0
STU_02692,B.Tech Information Technology,3,9.59,CR002,79.88,11,2.96,75.2,2,2.8,2,51.9,17.1,1.25,65.24,0
STU_02693,B.Tech Electronics,3,8.14,CR007,27.31,8,1.19,27.7,1,2.1,1,47.5,6.9,0.94,30.78,0
STU_02694,M.S. Computer Science,2,8.58,CR001,99.56,26,5.0,100.0,8,4.8,3,95.4,24.5,1.7,98.87,1
STU_02695,B.S. Data Science,2,7.28,CR005,92.89,16,4.24,87.1,6,4.9,3,93.2,29.0,2.2,92.16,1
STU_02696,B.Tech Computer Science,1,8.11,CR009,77.97,16,2.96,63.5,2,2.6,3,66.4,12.6,1.33,73.8,0
STU_02697,B.Tech Information Technology,2,7.64,CR006,58.76,11,2.03,52.7,1,2.2,1,27.7,5.5,0.74,44.2,0
STU_02698,M.S. Computer Science,2,9.05,CR010,77.9,15,3.18,57.6,3,3.7,1,65.2,16.9,1.31,73.12,0
STU_02699,M.S. Computer Science,2,8.16,CR008,87.45,16,3.72,74.3,6,4.4,2,87.2,21.8,1.45,87.21,1
STU_02700,BCA / MCA,3,8.57,CR010,53.28,9,1.86,54.0,2,3.2,2,53.4,13.0,1.14,54.79,0
STU_02701,B.S. Data Science,2,7.3,CR008,83.84,20,3.45,57.9,5,4.6,3,88.1,20.1,1.52,78.94,1
STU_02702,B.Tech Information Technology,3,7.78,CR004,34.08,8,1.05,20.5,1,1.4,1,40.0,4.8,0.6,28.44,0
STU_02703,B.Tech Electronics,2,7.58,CR001,77.52,12,2.61,55.8,2,3.3,1,70.5,8.7,1.17,63.5,0
STU_02704,B.Tech Electronics,2,9.51,CR007,94.2,17,3.58,78.4,4,4.6,5,79.9,18.0,1.47,86.96,1
STU_02705,M.S. Computer Science,2,6.57,CR004,33.03,6,1.62,24.2,0,2.0,0,41.8,5.3,0.7,24.75,0
STU_02706,B.Tech Computer Science,2,9.1,CR008,82.69,14,3.54,74.8,4,4.0,5,78.3,14.2,1.79,77.31,1
STU_02707,B.Tech Information Technology,3,5.55,CR008,35.73,9,1.62,33.0,2,2.1,1,23.8,7.2,0.93,33.36,0
STU_02708,B.S. Data Science,2,7.97,CR006,88.15,20,3.98,85.2,5,4.4,4,77.0,20.8,1.54,88.18,1
STU_02709,BCA / MCA,2,9.8,CR009,29.99,8,1.6,20.9,2,2.1,1,22.6,8.1,0.79,32.22,0
STU_02710,M.S. Computer Science,3,8.55,CR004,34.65,3,1.08,22.2,0,2.2,1,45.9,4.3,0.62,31.85,0
STU_02711,B.Tech Electronics,2,8.91,CR009,79.68,16,2.77,72.7,4,2.9,2,58.1,12.4,1.09,71.35,0
STU_02712,B.Tech Computer Science,3,7.79,CR005,82.72,14,3.49,79.3,5,4.6,2,85.1,24.1,1.4,80.32,1
STU_02713,B.Tech Information Technology,2,8.67,CR004,95.68,13,4.02,86.5,4,4.2,5,88.1,20.0,1.39,95.68,1
STU_02714,B.Tech Information Technology,3,6.07,CR009,62.08,12,2.49,50.9,3,2.9,3,72.7,15.5,1.36,63.2,0
STU_02715,B.Tech Electronics,2,6.91,CR006,62.11,14,2.5,50.2,2,3.2,1,74.1,9.2,1.35,58.84,0
STU_02716,M.S. Computer Science,2,8.82,CR002,84.12,21,3.79,81.0,3,3.9,5,78.2,21.0,1.7,84.15,1
STU_02717,B.Tech Electronics,3,8.5,CR003,84.01,20,3.63,70.3,2,2.6,2,67.3,13.3,1.26,72.69,0
STU_02718,B.S. Data Science,1,7.61,CR004,57.5,7,1.93,44.1,3,3.3,2,55.3,16.6,1.29,57.86,0
STU_02719,M.S. Computer Science,2,6.53,CR007,83.9,20,3.81,72.7,5,4.1,3,88.4,20.2,1.49,79.17,1
STU_02720,M.S. Computer Science,3,8.75,CR006,21.33,6,1.3,25.8,1,1.6,1,40.5,4.6,0.94,26.18,0
STU_02721,B.Tech Computer Science,1,8.03,CR002,89.32,18,4.33,73.6,3,4.3,3,78.2,14.8,1.34,77.76,1
STU_02722,M.S. Computer Science,2,8.01,CR002,96.6,14,5.0,96.8,6,4.4,3,91.6,30.2,1.9,93.47,1
STU_02723,B.Tech Computer Science,2,6.38,CR001,41.05,7,1.28,32.1,1,2.4,1,38.0,8.9,0.98,34.35,0
STU_02724,BCA / MCA,2,8.23,CR001,41.89,14,1.4,17.1,1,1.9,1,39.9,6.1,0.91,34.6,0
STU_02725,B.Tech Computer Science,1,6.79,CR010,26.57,10,1.0,10.4,0,2.3,0,25.4,7.2,0.89,23.34,0
STU_02726,B.Tech Information Technology,3,8.44,CR007,93.41,22,3.87,81.0,6,4.6,2,84.9,18.4,1.32,89.36,1
STU_02727,B.S. Data Science,2,8.01,CR010,79.47,14,3.75,71.4,3,4.6,4,80.9,18.8,1.7,80.43,1
STU_02728,B.Tech Information Technology,1,5.44,CR010,73.87,22,3.48,70.8,4,4.6,2,76.2,23.1,1.48,75.41,1
STU_02729,B.Tech Electronics,2,7.11,CR005,39.26,9,1.64,38.8,1,2.5,0,24.7,8.2,0.82,37.44,0
STU_02730,BCA / MCA,2,9.13,CR008,83.71,19,3.21,76.3,4,2.6,2,59.4,16.9,1.32,72.29,0
STU_02731,B.S. Data Science,2,7.53,CR007,67.19,13,3.13,49.2,2,2.6,2,61.7,15.3,1.18,60.37,0
STU_02732,BCA / MCA,2,8.92,CR004,53.62,10,2.29,47.4,4,3.5,1,60.9,13.6,1.36,51.69,0
STU_02733,B.Tech Computer Science,1,9.59,CR010,77.88,16,3.41,77.4,4,4.0,2,84.0,16.0,1.54,78.64,1
STU_02734,B.Tech Electronics,1,7.32,CR002,74.87,15,2.84,58.8,3,2.6,3,63.7,11.1,1.29,66.58,0
STU_02735,B.S. Data Science,2,8.2,CR008,75.17,12,2.76,65.1,2,2.8,3,63.3,14.3,1.36,65.32,0
STU_02736,BCA / MCA,3,6.51,CR009,92.85,15,4.17,86.5,5,4.2,3,87.2,18.5,1.75,91.54,1
STU_02737,B.Tech Electronics,2,5.74,CR006,48.18,14,1.76,39.2,0,2.3,1,39.6,4.7,0.67,35.83,0
STU_02738,B.Tech Computer Science,1,7.85,CR005,74.68,21,3.07,65.5,3,2.8,2,57.7,9.3,1.25,64.96,0
STU_02739,BCA / MCA,3,8.11,CR006,68.73,17,2.46,52.2,3,2.8,3,65.6,17.4,1.23,65.55,0
STU_02740,BCA / MCA,2,9.42,CR006,96.92,22,4.89,100.0,6,5.0,3,91.6,22.9,1.76,95.49,1
STU_02741,B.Tech Information Technology,3,8.51,CR007,51.1,14,1.73,40.5,1,2.4,0,46.2,4.4,0.94,43.41,0
STU_02742,B.Tech Computer Science,3,6.91,CR004,73.17,11,2.91,51.0,3,3.2,2,67.5,13.2,1.13,63.81,0
STU_02743,B.Tech Information Technology,3,6.32,CR007,41.98,7,1.66,39.8,0,2.2,1,29.4,9.1,0.62,36.37,0
STU_02744,BCA / MCA,2,6.83,CR010,52.83,13,2.12,49.0,2,3.3,1,72.5,9.9,1.15,49.77,0
STU_02745,B.Tech Electronics,3,6.74,CR009,53.98,14,2.08,44.1,0,1.9,1,29.0,6.9,0.8,38.24,0
STU_02746,BCA / MCA,2,5.89,CR009,57.92,12,2.22,48.7,3,3.0,3,74.5,12.9,1.38,62.17,0
STU_02747,M.S. Computer Science,2,8.78,CR010,30.85,4,1.12,31.2,2,1.3,0,38.8,8.7,0.84,29.12,0
STU_02748,B.Tech Electronics,3,7.16,CR010,66.27,13,2.91,49.3,4,3.2,2,59.8,17.0,1.0,63.38,0
STU_02749,B.Tech Computer Science,2,6.45,CR001,84.53,12,3.41,60.7,4,3.1,1,64.7,13.0,1.29,72.28,0
STU_02750,B.Tech Electronics,3,7.82,CR007,98.61,20,4.54,79.5,6,4.4,5,95.3,29.5,1.68,95.37,1
STU_02751,M.S. Computer Science,2,6.73,CR005,53.97,10,2.4,43.9,4,3.6,1,62.7,17.5,1.14,56.86,0
STU_02752,B.Tech Information Technology,2,6.91,CR010,54.56,8,2.56,42.5,3,3.3,1,67.7,13.7,1.19,56.57,0
STU_02753,M.S. Computer Science,2,9.12,CR004,94.94,20,4.22,90.9,8,4.5,4,96.4,30.1,2.04,94.75,1
STU_02754,B.Tech Electronics,1,6.09,CR001,100.0,27,4.96,96.6,7,4.8,6,96.7,18.7,2.17,99.5,1
STU_02755,B.Tech Computer Science,2,7.54,CR005,89.64,13,3.87,72.0,3,3.9,5,85.7,22.6,1.66,84.7,1
STU_02756,M.S. Computer Science,2,8.68,CR009,78.85,9,3.19,76.7,2,2.7,1,58.5,11.5,1.09,66.27,0
STU_02757,B.Tech Electronics,2,7.87,CR006,45.17,9,2.28,48.6,2,2.4,0,44.6,5.6,0.77,43.3,0
STU_02758,B.Tech Computer Science,2,9.11,CR002,74.83,9,3.0,57.2,2,2.9,2,51.3,10.4,1.25,57.13,0
STU_02759,B.Tech Computer Science,1,6.47,CR005,56.71,9,1.98,45.0,1,1.7,1,20.5,9.8,0.6,44.88,0
STU_02760,B.Tech Electronics,1,6.15,CR007,24.08,8,1.05,17.6,0,2.0,1,24.3,6.5,0.73,25.17,0
STU_02761,B.Tech Computer Science,3,9.58,CR005,64.31,12,2.93,57.4,4,3.3,3,73.9,16.7,1.05,68.23,0
STU_02762,M.S. Computer Science,2,7.64,CR002,96.83,21,4.94,93.7,5,4.5,3,96.0,30.9,1.84,94.46,1
STU_02763,B.Tech Information Technology,1,9.48,CR005,96.32,20,4.59,100.0,5,4.6,6,89.3,24.2,1.82,98.18,1
STU_02764,B.S. Data Science,1,7.63,CR009,54.15,13,2.7,36.4,2,3.3,2,69.3,16.3,1.29,53.29,0
STU_02765,BCA / MCA,2,7.41,CR002,73.36,13,2.52,57.3,2,2.9,2,53.5,10.1,1.19,61.32,0
STU_02766,B.Tech Information Technology,2,9.21,CR004,76.89,11,2.79,54.8,3,2.5,3,51.8,9.2,1.23,65.11,0
STU_02767,B.Tech Computer Science,3,8.07,CR010,78.63,15,3.38,63.4,3,4.4,2,78.9,18.2,1.45,76.89,1
STU_02768,B.Tech Information Technology,1,8.57,CR003,53.45,14,2.17,49.3,4,3.5,3,59.7,16.9,1.18,57.75,0
STU_02769,B.Tech Information Technology,2,8.18,CR006,44.24,13,1.74,37.4,1,1.2,1,30.8,6.9,0.92,36.66,0
STU_02770,B.Tech Computer Science,3,7.94,CR007,36.53,9,1.39,36.1,0,1.3,1,36.6,5.7,0.63,31.59,0
STU_02771,M.S. Computer Science,3,8.71,CR002,97.83,22,4.28,96.9,6,4.9,6,90.7,20.2,2.03,94.18,1
STU_02772,M.S. Computer Science,3,6.25,CR007,79.47,17,2.99,69.3,3,3.2,1,68.9,9.5,1.17,64.71,0
STU_02773,B.Tech Computer Science,1,6.55,CR004,50.04,12,1.88,39.5,1,1.9,0,24.7,4.8,0.63,42.15,0
STU_02774,BCA / MCA,3,6.8,CR006,69.89,9,3.14,62.0,2,2.9,2,52.6,14.4,1.09,59.02,0
STU_02775,B.Tech Electronics,1,6.94,CR002,78.53,18,3.77,56.6,4,3.3,1,57.2,10.9,1.03,66.86,0
STU_02776,M.S. Computer Science,1,7.42,CR008,75.31,15,2.89,57.5,4,3.2,3,69.4,11.7,1.34,73.96,0
STU_02777,B.S. Data Science,1,7.01,CR001,90.28,18,3.62,74.8,5,4.4,3,86.3,15.9,1.54,85.09,1
STU_02778,B.S. Data Science,2,8.49,CR007,83.42,16,2.83,55.9,2,3.3,1,70.1,13.1,1.15,68.78,0
STU_02779,B.S. Data Science,2,8.47,CR003,92.57,18,4.12,87.2,6,3.8,3,75.4,19.7,1.73,91.35,1
STU_02780,B.S. Data Science,2,7.03,CR007,93.3,17,4.23,85.6,7,4.4,3,93.9,27.8,1.83,92.28,1
STU_02781,B.Tech Electronics,2,9.62,CR005,70.13,11,2.78,53.7,2,2.6,2,58.3,11.6,1.28,60.6,0
